nonstop_01_002.dat;8;0;0;5;-1;2000;1;210;0;0;0;210;190;70;25;90;95;100;0;0;0;15;10;43;0;5;10;1;0;15;-1;0;0;0
nonstop_01_002.dat;9;0;0;-1;-1;2000;0;210;0;0;0;210;290;200;25;280;115;100;0;10;0;15;10;18;0;6;10;1;0;15;-1;0;0;0

nonstop_01_003.dat;0;0;0;-1;-1;2000;0;210;0;3;3;210;270;170;25;280;115;100;0;10;0;4;19;16;0;13;10;1;0;4;-1;0;0;0
nonstop_01_003.dat;1;0;0;255;-1;2000;1;210;0;1;0;210;240;170;0;0;80;120;1;10;0;4;8;450;1;14;10;1;0;4;-1;0;0;0
nonstop_01_003.dat;2;0;0;-1;-1;2000;0;210;2;0;0;210;110;110;10;180;115;100;0;45;0;15;1;189;0;14;10;1;1;15;-1;0;0;0
nonstop_01_003.dat;3;0;0;-1;-1;2000;0;210;2;3;3;210;350;180;25;0;115;100;0;45;0;11;8;138;0;10;10;1;1;11;-1;0;0;0
nonstop_01_003.dat;4;0;0;-1;-1;2000;0;210;0;0;0;210;340;160;20;280;115;100;0;10;0;15;1;106;0;15;10;1;0;15;-1;0;0;0
nonstop_01_003.dat;5;0;0;19;-1;2000;1;210;0;0;0;210;140;160;30;80;115;100;0;350;0;15;1;132;0;16;10;1;0;15;-1;0;0;0
nonstop_01_003.dat;6;0;0;-1;-1;2000;0;210;0;1;0;210;240;160;0;0;70;130;1;350;120;6;14;474;1;9;10;1;0;6;-1;0;0;0
nonstop_01_003.dat;7;0;0;-1;-1;2000;0;210;2;0;0;210;120;110;25;180;160;80;1;45;0;15;3;458;1;17;10;1;1;15;-1;0;0;0
nonstop_01_003.dat;8;0;0;-1;-1;2000;0;210;0;0;0;210;220;70;10;90;115;100;0;0;0;11;10;45;0;11;10;1;0;11;-1;0;0;0
nonstop_01_003.dat;9;0;0;-1;-1;2000;0;210;0;0;0;210;240;180;0;0;80;120;0;10;-5;11;10;169;1;12;10;1;0;11;-1;0;0;0

nonstop_01_004.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;200;190;20;90;110;100;0;0;0;7;1;34;0;8;10;1;0;7;-1;0;0;0
nonstop_01_004.dat;1;0;0;-1;-1;2000;0;210;0;0;0;210;135;150;10;0;110;100;0;0;0;15;1;53;0;23;10;1;0;15;-1;0;0;0
nonstop_01_004.dat;2;0;0;-1;-1;2000;0;210;2;0;0;210;350;140;0;0;80;110;0;315;0;10;14;13;0;6;10;1;1;10;-1;0;0;0
nonstop_01_004.dat;3;0;0;-1;-1;2000;0;210;2;0;0;210;120;140;0;0;90;110;0;45;0;10;19;34;0;7;10;1;1;10;-1;0;0;0
nonstop_01_004.dat;4;0;0;-1;-1;2000;0;210;0;0;0;210;260;170;10;270;110;100;0;0;0;15;3;108;0;24;10;1;0;15;-1;0;0;0
nonstop_01_004.dat;5;0;0;12;-1;2000;1;210;0;3;3;210;190;180;40;80;110;100;0;350;0;7;5;444;0;9;10;1;0;7;-1;0;0;0
nonstop_01_004.dat;6;0;0;-1;-1;2000;0;210;0;3;3;210;280;70;25;270;110;100;0;0;0;14;11;24;0;10;10;1;0;14;-1;0;0;0
nonstop_01_004.dat;7;0;0;-1;-1;2000;0;210;0;1;0;210;240;170;10;180;70;130;1;0;0;5;4;179;1;12;10;1;0;5;-1;0;0;0
nonstop_01_004.dat;8;0;0;255;-1;2000;1;210;0;1;0;210;240;100;5;0;70;140;1;0;0;5;21;469;1;13;10;1;0;5;-1;0;0;0

nonstop_01_005.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;240;130;20;0;50;130;0;0;0;11;1;197;1;16;10;1;0;11;-1;0;0;0
nonstop_01_005.dat;1;0;0;-1;-1;2000;0;210;0;3;3;210;280;200;20;270;120;100;0;0;0;11;2;24;0;17;10;1;0;11;-1;0;0;0
nonstop_01_005.dat;2;0;0;255;-1;2000;1;210;2;0;0;210;140;140;0;0;100;110;0;45;0;14;3;189;0;11;10;1;1;14;-1;0;0;0
nonstop_01_005.dat;3;0;0;255;-1;2000;1;210;0;1;1;210;240;170;0;0;100;110;0;355;3;4;10;466;0;17;10;1;0;4;-1;0;0;0
nonstop_01_005.dat;4;0;0;255;-1;2000;1;210;0;0;0;210;220;160;10;90;110;100;0;0;0;13;8;133;0;8;10;1;0;13;-1;0;0;0
nonstop_01_005.dat;5;0;0;-1;-1;2000;0;210;0;0;0;210;240;200;10;0;110;100;0;0;0;10;14;520;0;9;10;1;0;10;-1;0;0;0
nonstop_01_005.dat;6;0;0;255;-1;2000;1;210;0;3;3;210;280;170;20;270;110;100;0;0;0;10;14;446;0;10;10;1;0;10;-1;0;0;0
nonstop_01_005.dat;7;0;0;9;-1;2000;1;210;0;3;3;210;200;160;20;100;110;100;0;10;0;12;2;38;0;27;10;1;0;12;-1;0;0;0
nonstop_01_005.dat;8;0;0;255;-1;2000;1;210;0;3;3;210;200;160;20;80;110;100;0;350;0;8;18;41;1;9;10;1;0;8;-1;0;0;0
nonstop_01_005.dat;9;0;0;-1;-1;2000;0;210;0;0;1;210;240;170;10;0;150;80;1;0;0;13;20;169;1;9;10;1;0;13;-1;0;0;0

nonstop_01_006.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;240;180;10;0;110;100;0;0;0;13;7;54;0;18;10;1;0;13;-1;0;0;0
nonstop_01_006.dat;1;0;0;255;-1;2000;1;30;0;1;0;210;240;170;0;0;70;120;0;10;0;5;9;450;1;20;10;1;0;5;-1;0;0;0
nonstop_01_006.dat;10;1;0;-1;-1;0;0;180;0;0;0;150;300;50;40;270;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_006.dat;2;0;0;-1;-1;2000;0;210;0;0;0;210;240;180;10;0;90;100;0;0;0;13;7;53;0;19;10;1;0;13;-1;0;0;0
nonstop_01_006.dat;3;0;0;-1;-1;2000;0;30;0;0;0;210;140;140;10;90;110;100;0;0;0;15;10;130;0;30;10;1;0;15;-1;0;0;0
nonstop_01_006.dat;11;1;0;-1;-1;0;0;180;0;0;0;150;180;220;40;90;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_006.dat;4;0;0;-1;-1;2000;0;210;0;0;0;210;240;180;10;0;70;100;0;0;0;13;4;52;0;20;10;1;0;13;-1;0;0;0
nonstop_01_006.dat;5;0;0;-1;-1;2000;0;210;0;3;3;210;260;170;20;270;100;100;0;0;0;7;1;13;0;16;10;1;0;7;-1;0;0;0
nonstop_01_006.dat;6;0;0;18;-1;2000;1;30;0;0;0;210;210;170;10;0;90;100;0;0;0;7;5;35;0;17;10;1;0;7;-1;0;0;0
nonstop_01_006.dat;12;1;0;-1;-1;0;0;180;0;0;0;150;320;200;60;270;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_006.dat;7;0;0;-1;-1;2000;0;30;0;0;0;210;240;180;0;0;90;90;1;0;0;13;6;208;1;21;10;1;0;13;-1;0;0;0
nonstop_01_006.dat;13;1;0;-1;-1;0;0;180;0;0;0;150;180;50;40;90;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_006.dat;8;0;0;-1;-1;2000;0;30;0;3;3;210;280;160;20;270;110;100;0;0;0;11;22;14;0;25;10;1;0;11;-1;0;0;0
nonstop_01_006.dat;14;1;0;-1;-1;0;0;180;0;0;0;150;180;220;40;90;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_006.dat;9;0;0;-1;-1;2000;0;240;2;1;0;240;130;140;0;0;100;110;0;315;0;3;3;38;0;12;10;1;1;3;-1;0;0;0

nonstop_01_007.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;270;60;20;270;110;100;0;0;0;11;11;22;0;33;10;1;0;11;-1;0;0;0
nonstop_01_007.dat;1;0;0;255;-1;2000;1;30;0;3;3;240;130;130;10;100;110;100;0;10;0;11;2;126;0;34;10;1;0;11;-1;0;0;0
nonstop_01_007.dat;10;1;0;-1;-1;0;0;60;0;0;0;150;300;80;40;280;80;100;0;10;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_007.dat;11;1;0;-1;-1;0;0;150;0;0;0;150;300;240;40;280;80;100;0;10;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_007.dat;2;0;0;-1;-1;2000;0;30;0;0;0;210;240;200;10;0;110;100;0;0;0;5;12;52;0;32;10;1;0;5;-1;0;0;0
nonstop_01_007.dat;12;1;0;-1;-1;0;0;180;0;0;0;150;300;50;40;270;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_007.dat;3;0;0;-1;-1;2000;0;210;0;1;0;210;240;170;0;0;110;110;0;0;0;5;9;446;0;33;10;1;0;5;-1;0;0;0
nonstop_01_007.dat;4;0;0;-1;-1;2000;0;210;2;3;3;210;120;160;10;0;120;100;0;45;0;14;11;114;0;24;10;1;1;14;-1;0;0;0
nonstop_01_007.dat;5;0;0;-1;-1;2000;0;30;0;3;3;210;200;170;20;90;130;100;1;0;0;7;3;15;1;25;10;1;0;7;-1;0;0;0
nonstop_01_007.dat;13;1;0;-1;-1;0;0;180;0;0;0;150;300;50;40;270;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_007.dat;6;0;0;-1;-1;2000;0;210;0;3;3;210;260;160;20;280;110;100;0;10;0;12;3;16;0;48;10;1;0;12;-1;0;0;0
nonstop_01_007.dat;7;0;0;-1;-1;2000;0;210;0;3;3;210;220;160;20;80;110;100;0;350;0;12;3;41;1;49;10;1;0;12;-1;0;0;0
nonstop_01_007.dat;8;0;0;15;-1;2000;1;30;2;3;3;240;340;160;10;0;110;100;1;45;0;12;8;15;1;50;10;1;1;12;-1;0;0;0
nonstop_01_007.dat;14;1;0;-1;-1;0;0;60;2;0;0;150;60;200;40;0;80;100;0;90;0;0;0;-1;0;-1;1;1;1;0;-1;0;0;0
nonstop_01_007.dat;15;1;0;-1;-1;0;0;150;2;0;0;150;160;220;40;0;100;100;0;90;0;0;0;-1;0;-1;1;1;1;0;-1;0;0;0
nonstop_01_007.dat;9;0;0;-1;-1;2000;0;210;0;0;0;210;200;180;20;90;140;100;0;0;0;3;1;112;0;31;10;1;0;3;-1;0;0;0

nonstop_01_008.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;270;200;20;270;110;100;0;0;0;5;8;87;0;37;10;1;0;5;-1;0;0;0
nonstop_01_008.dat;1;0;0;-1;-1;2000;0;210;0;0;0;210;240;120;20;0;110;100;0;0;0;5;8;449;0;38;10;1;0;5;-1;0;0;0
nonstop_01_008.dat;2;0;0;-1;-1;2000;0;30;2;0;0;210;170;110;0;0;125;110;1;45;0;5;9;35;1;39;10;1;1;5;-1;0;0;0
nonstop_01_008.dat;9;1;0;-1;-1;0;0;180;0;0;0;150;340;220;40;270;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_008.dat;3;0;0;-1;-1;2000;0;210;0;0;0;210;320;140;10;0;110;100;0;0;3;9;8;105;0;34;10;1;0;9;-1;0;0;0
nonstop_01_008.dat;4;0;0;255;-1;2000;1;30;0;2;0;240;240;170;0;0;110;110;0;0;0;6;12;54;1;41;10;1;0;6;-1;0;0;0
nonstop_01_008.dat;10;1;0;-1;-1;0;0;60;0;0;0;150;120;120;0;0;90;90;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_008.dat;11;1;0;-1;-1;0;0;150;0;0;0;150;340;200;0;0;90;90;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_008.dat;5;0;0;255;-1;2000;1;30;0;3;3;210;210;180;20;80;110;100;0;350;0;11;11;41;0;36;10;1;0;11;-1;0;0;0
nonstop_01_008.dat;12;1;0;-1;-1;0;0;60;2;0;0;150;100;160;40;0;80;100;0;90;0;0;0;-1;0;-1;1;1;1;0;-1;0;0;0
nonstop_01_008.dat;13;1;0;-1;-1;0;0;150;2;0;0;150;360;220;40;0;80;100;0;90;0;0;0;-1;0;-1;1;1;1;0;-1;0;0;0
nonstop_01_008.dat;6;0;0;-1;-1;2000;0;210;0;0;0;210;240;130;10;180;110;100;0;0;0;8;6;197;0;15;10;1;0;8;-1;0;0;0
nonstop_01_008.dat;7;0;0;14;-1;2000;1;60;0;1;0;210;240;170;0;0;80;120;0;0;0;8;18;468;0;16;10;1;0;8;-1;0;0;0
nonstop_01_008.dat;14;1;0;-1;-1;0;0;150;0;0;0;150;400;150;40;270;90;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_008.dat;8;0;0;-1;-1;2000;0;210;0;1;0;210;240;170;0;0;80;120;1;10;0;13;10;450;1;34;10;1;0;13;-1;0;0;0

nonstop_01_009.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;260;170;20;270;110;100;0;0;0;1;4;523;0;170;10;1;0;1;-1;0;0;0
nonstop_01_009.dat;1;0;0;-1;-1;2000;0;210;0;0;0;210;160;160;11;100;110;100;0;10;0;1;3;92;0;171;10;1;0;1;-1;0;0;0
nonstop_01_009.dat;2;0;0;-1;-1;2000;0;210;2;0;0;210;170;120;0;0;110;100;1;355;5;5;13;38;1;60;10;1;0;5;-1;0;0;0
nonstop_01_009.dat;3;0;0;-1;-1;2000;0;60;0;0;0;210;240;180;0;0;70;130;1;10;-5;5;9;478;1;61;10;1;0;5;-1;0;0;0
nonstop_01_009.dat;12;1;0;-1;-1;0;0;150;0;0;0;150;340;180;100;280;80;100;0;10;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_009.dat;4;0;0;255;-1;2000;1;210;0;3;3;210;270;70;20;270;110;100;0;0;0;14;13;188;0;30;10;1;0;14;-1;0;0;0
nonstop_01_009.dat;5;0;0;-1;-1;2000;0;30;2;1;0;210;120;140;0;0;110;110;0;315;0;14;11;34;1;31;10;1;1;14;-1;0;0;0
nonstop_01_009.dat;13;1;0;-1;-1;0;0;180;0;3;3;150;220;50;0;270;80;100;1;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_009.dat;6;0;0;-1;-1;2000;0;30;2;2;0;240;360;140;0;0;80;110;0;45;0;12;9;14;0;58;10;1;1;12;-1;0;0;0
nonstop_01_009.dat;14;1;0;-1;-1;0;0;60;0;0;0;150;120;50;40;90;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_009.dat;15;1;0;-1;-1;0;0;150;0;0;0;150;100;230;40;90;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_009.dat;7;0;0;255;-1;2000;1;30;2;1;0;210;120;140;0;0;110;110;0;315;0;14;9;35;0;32;10;1;1;14;-1;0;0;0
nonstop_01_009.dat;16;1;0;-1;-1;0;0;180;0;0;0;150;320;230;40;270;80;100;0;0;0;0;0;-1;0;-1;1;1;0;0;-1;0;0;0
nonstop_01_009.dat;8;0;0;-1;-1;2000;0;210;0;0;0;210;240;110;20;0;110;100;0;0;0;5;1;140;0;62;10;1;0;5;-1;0;0;0
nonstop_01_009.dat;9;0;0;-1;-1;0;0;30;0;3;3;210;200;60;20;270;120;100;0;0;0;5;9;111;1;63;10;1;0;5;-1;0;0;0
nonstop_01_009.dat;10;0;0;3;-1;2000;1;30;0;3;3;210;320;100;60;270;120;100;1;0;0;5;9;-1;1;-1;10;1;0;5;-1;0;0;0
nonstop_01_009.dat;11;0;0;-1;-1;0;0;60;0;3;3;210;320;140;20;270;120;100;0;0;0;5;9;-1;1;-1;10;1;0;5;-1;0;0;0
nonstop_01_009.dat;17;1;0;-1;-1;0;0;60;0;0;0;150;60;190;40;0;80;100;0;90;0;0;0;-1;0;-1;1;1;1;0;-1;0;0;0
nonstop_01_009.dat;18;1;0;-1;-1;0;0;150;0;0;0;150;420;80;40;180;80;100;0;90;0;0;0;-1;0;-1;1;1;1;0;-1;0;0;0

nonstop_02_001.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;210;170;20;90;120;100;0;0;0;1;3;33;0;29;10;2;0;1;-1;0;0;0
nonstop_02_001.dat;1;0;0;-1;-1;2000;0;210;0;0;0;210;270;180;20;270;120;100;0;0;0;1;2;14;0;30;10;2;0;1;-1;0;0;0
nonstop_02_001.dat;2;0;0;-1;-1;2000;0;210;0;0;0;210;210;60;20;90;120;100;0;0;0;3;1;43;0;6;10;2;0;3;-1;0;0;0
nonstop_02_001.dat;3;0;0;-1;-1;2000;0;210;0;0;0;210;260;200;20;270;120;100;0;0;0;3;1;98;0;7;10;2;0;3;-1;0;0;0
nonstop_02_001.dat;4;0;0;-1;-1;2000;0;210;2;0;0;210;360;140;0;0;80;110;0;55;0;15;10;186;0;3;10;2;1;15;-1;0;0;0
nonstop_02_001.dat;5;0;0;-1;-1;2000;0;210;2;0;0;210;120;140;0;0;90;110;0;55;0;15;10;-1;0;4;10;2;1;15;-1;0;0;0
nonstop_02_001.dat;6;0;0;-1;-1;2000;0;210;0;0;0;210;270;180;20;270;120;100;0;0;0;9;8;12;0;25;10;2;0;9;-1;0;0;0
nonstop_02_001.dat;7;0;0;255;-1;2000;1;210;0;0;0;210;320;130;0;0;110;100;0;0;3;9;8;101;0;26;10;2;0;9;-1;0;0;0
nonstop_02_001.dat;8;0;0;-1;-1;2000;0;210;0;3;3;210;210;180;20;80;120;100;0;350;0;13;10;40;0;4;10;2;0;13;-1;0;0;0
nonstop_02_001.dat;9;0;0;255;-1;2000;1;210;0;3;3;210;270;180;20;280;120;100;0;10;0;13;10;18;0;5;10;2;0;13;-1;0;0;0
nonstop_02_001.dat;10;0;0;-1;-1;2000;0;180;0;0;0;180;270;150;20;260;120;100;0;350;0;6;2;93;0;10;10;2;0;6;-1;0;0;0
nonstop_02_001.dat;11;0;0;43;-1;2000;1;210;0;0;0;210;270;190;20;260;120;100;0;350;0;6;3;21;0;11;10;2;0;6;-1;0;0;0
nonstop_02_001.dat;12;0;0;-1;-1;2000;0;180;0;0;0;180;210;150;20;100;120;100;0;10;0;4;10;115;0;5;10;2;0;4;-1;0;0;0
nonstop_02_001.dat;13;0;0;-1;-1;2000;0;210;0;0;0;210;210;190;20;100;120;100;0;10;0;4;15;38;0;6;10;2;0;4;-1;0;0;0
nonstop_02_001.dat;14;0;0;255;-1;2000;1;210;0;3;3;210;210;80;20;90;120;100;0;0;0;14;13;353;0;5;10;2;0;14;-1;0;0;0
nonstop_02_001.dat;15;0;0;-1;-1;2000;0;210;0;1;0;210;240;170;0;0;80;120;1;0;-5;14;12;478;1;6;10;2;0;14;-1;0;0;0

nonstop_02_002.dat;0;0;0;-1;-1;2000;0;210;0;0;0;210;220;120;20;180;30;130;0;10;-4;4;10;201;0;8;10;2;0;4;-1;0;0;0
nonstop_02_002.dat;1;0;0;255;-1;2000;1;30;0;3;3;210;320;70;20;270;130;100;1;0;0;4;2;382;1;9;10;2;0;4;-1;0;0;0
nonstop_02_002.dat;14;2;0;-1;-1;0;0;180;0;0;0;180;360;200;70;270;90;100;0;0;0;0;0;-1;0;-1;2;2;0;0;-1;0;0;0
nonstop_02_002.dat;2;0;0;-1;-1;2000;0;210;0;3;3;210;220;170;20;100;120;100;0;10;0;8;18;346;0;3;10;2;0;8;-1;0;0;0
nonstop_02_002.dat;3;0;0;255;-1;2000;1;30;0;1;0;210;240;170;0;0;80;120;0;0;0;10;6;447;1;2;10;2;0;10;-1;0;0;0
nonstop_02_002.dat;15;2;0;-1;-1;0;0;180;0;0;0;180;240;220;0;0;90;110;0;0;0;0;0;-1;0;-1;2;2;0;0;-1;0;0;0
nonstop_02_002.dat;4;0;0;-1;-1;2000;0;210;0;0;0;210;190;190;15;90;130;100;0;0;0;6;2;14;0;15;10;2;0;6;-1;0;0;0
nonstop_02_002.dat;5;0;0;-1;-1;2000;0;210;0;0;0;210;310;140;0;0;100;105;0;305;0;3;1;381;0;8;10;2;1;3;-1;0;0;0
nonstop_02_002.dat;6;0;0;-1;-1;2000;0;210;0;0;0;210;190;60;10;180;110;100;0;0;0;6;3;138;0;16;10;2;0;6;-1;0;0;0
nonstop_02_002.dat;7;0;0;-1;-1;2000;0;210;2;0;0;210;320;170;20;270;160;100;0;0;0;3;3;407;0;9;10;2;0;3;-1;0;0;0
nonstop_02_002.dat;8;0;0;-1;-1;2000;0;210;0;1;0;210;240;170;0;0;200;60;1;350;30;6;13;459;1;17;10;2;0;6;-1;0;0;0
nonstop_02_002.dat;9;0;0;40;-1;2000;1;60;0;3;0;210;240;100;20;180;120;100;0;0;0;14;17;382;0;10;10;2;0;14;-1;0;0;0
nonstop_02_002.dat;16;1;0;-1;-1;0;0;0;0;3;0;180;170;70;20;180;80;100;0;0;0;0;0;-1;0;-1;1;2;0;0;-1;0;0;0
nonstop_02_002.dat;17;1;0;-1;-1;0;0;150;0;3;0;180;340;170;20;180;90;100;0;0;0;0;0;-1;0;-1;1;2;0;0;-1;0;0;0
nonstop_02_002.dat;10;0;0;-1;-1;2000;0;210;0;3;3;210;270;180;20;280;120;100;0;10;0;7;8;326;0;16;10;2;0;7;-1;0;0;0
nonstop_02_002.dat;11;0;0;255;-1;2000;1;210;0;3;3;210;210;180;20;100;120;100;0;10;0;7;7;347;0;17;10;2;0;7;-1;0;0;0
nonstop_02_002.dat;12;0;0;-1;-1;2000;0;210;0;0;0;210;180;170;20;340;140;80;0;0;-20;13;8;398;0;7;10;2;0;13;-1;0;0;0
nonstop_02_002.dat;13;0;0;255;-1;2000;1;30;0;1;0;210;240;160;0;0;70;130;1;350;5;14;9;478;1;11;10;2;0;14;-1;0;0;0
nonstop_02_002.dat;18;1;0;-1;-1;0;0;30;0;3;3;180;260;100;20;280;80;100;0;10;0;0;0;0;0;-1;1;2;0;0;-1;0;0;0
nonstop_02_002.dat;19;1;0;-1;-1;0;0;180;0;3;3;180;220;180;20;80;90;100;0;350;0;0;0;0;0;-1;1;2;0;0;-1;0;0;0

nonstop_02_003.dat;0;0;0;-1;-1;2000;0;180;2;1;0;180;130;140;0;0;90;120;1;315;0;11;20;343;1;17;10;2;1;11;-1;0;0;0
nonstop_02_003.dat;1;0;0;-1;-1;2000;0;210;0;0;0;210;260;60;20;270;120;100;0;0;0;11;16;333;0;18;10;2;0;11;-1;0;0;0
nonstop_02_003.dat;2;0;0;-1;-1;2000;0;60;0;0;0;210;240;90;30;0;80;140;1;0;0;11;15;208;1;19;10;2;0;11;-1;0;0;0
nonstop_02_003.dat;8;2;0;-1;-1;0;0;60;0;3;3;150;240;210;40;90;90;100;0;0;0;0;0;-1;0;-1;2;2;0;0;-1;0;0;0
nonstop_02_003.dat;9;2;0;-1;-1;0;0;90;0;3;3;150;240;180;40;270;90;100;0;0;0;0;0;-1;0;-1;2;2;0;0;-1;0;0;0
nonstop_02_003.dat;3;0;0;-1;-1;2000;0;210;0;0;0;210;160;140;10;90;120;100;0;0;0;14;15;113;0;16;10;2;0;14;-1;0;0;0
nonstop_02_003.dat;4;0;0;-1;-1;2000;0;60;0;0;0;240;240;80;20;180;120;100;0;0;0;15;10;380;0;14;10;2;0;15;-1;0;0;0
nonstop_02_003.dat;10;2;0;-1;-1;0;0;180;0;0;0;180;300;60;80;280;90;100;0;10;0;0;0;-1;0;-1;2;2;0;0;-1;0;0;0
nonstop_02_003.dat;5;0;0;255;-1;2000;1;30;0;0;0;210;280;80;0;0;80;120;0;10;0;15;0;224;0;15;10;2;0;15;-1;0;0;0
nonstop_02_003.dat;11;1;0;-1;-1;0;0;180;0;0;0;180;240;70;40;100;90;100;0;10;0;0;0;-1;0;-1;1;2;0;0;-1;0;0;0
nonstop_02_003.dat;6;0;0;31;-1;2000;1;30;0;3;3;210;300;180;20;270;120;100;0;0;0;11;14;342;1;20;10;2;0;11;-1;0;0;0
nonstop_02_003.dat;12;1;0;-1;-1;0;0;30;0;3;3;180;240;140;40;260;90;100;0;350;0;0;0;-1;0;-1;1;2;0;0;-1;0;0;0
nonstop_02_003.dat;13;1;0;-1;-1;0;0;150;0;3;3;180;300;180;40;250;90;100;0;340;0;0;0;-1;0;-1;1;2;0;0;-1;0;0;0
nonstop_02_003.dat;7;0;0;-1;-1;2000;0;30;0;0;0;210;160;80;0;0;120;100;0;0;5;11;17;123;0;21;10;2;0;11;-1;0;0;0
nonstop_02_003.dat;14;2;0;-1;-1;0;0;180;0;0;0;180;340;200;80;270;90;100;0;0;0;0;0;-1;0;-1;2;2;0;0;-1;0;0;0

nonstop_02_004.dat;0;0;0;-1;-1;2000;0;210;0;3;3;210;200;130;20;280;120;100;0;10;0;11;17;134;0;31;10;2;0;11;-1;0;0;0
